"","model_test","gene","p_M1a_M2a","sig_M1a_M2a","sig_M7_M8","pos_sel_both","model","lnL","stat_test","stat_value"
"633","M0","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M0",-1324.135,"p_M7_M8",0.318278657011729
"634","M1a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M1a",-1325.279836,"LRT_M1a_M2a",2.28967399999965
"635","M1a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M1a",-1325.279836,"LRT_M7_M8",2.28965599999992
"636","M1a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M1a",-1325.279836,"p_M7_M8",0.318278657011729
"637","M2a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M2a",-1324.134999,"LRT_M1a_M2a",2.28967399999965
"638","M2a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M2a",-1324.134999,"LRT_M7_M8",2.28965599999992
"639","M2a","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M2a",-1324.134999,"p_M7_M8",0.318278657011729
"640","M7","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M7",-1325.279828,"LRT_M1a_M2a",2.28967399999965
"641","M7","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M7",-1325.279828,"LRT_M7_M8",2.28965599999992
"642","M7","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M7",-1325.279828,"p_M7_M8",0.318278657011729
"643","M8","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M8",-1324.135,"LRT_M1a_M2a",2.28967399999965
"644","M8","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M8",-1324.135,"LRT_M7_M8",2.28965599999992
"645","M8","rpoA",0.31827579251675,FALSE,FALSE,FALSE,"lnL_M8",-1324.135,"p_M7_M8",0.318278657011729
"646","M0","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M0",-4285.15549,"LRT_M1a_M2a",0.00024200000007113
"647","M0","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M0",-4285.15549,"LRT_M7_M8",0.0300119999992603
"648","M0","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M0",-4285.15549,"p_M7_M8",0.985106028949521
"649","M1a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M1a",-4285.155632,"LRT_M1a_M2a",0.00024200000007113
"650","M1a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M1a",-4285.155632,"LRT_M7_M8",0.0300119999992603
"651","M1a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M1a",-4285.155632,"p_M7_M8",0.985106028949521
"652","M2a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M2a",-4285.155511,"LRT_M1a_M2a",0.00024200000007113
"653","M2a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M2a",-4285.155511,"LRT_M7_M8",0.0300119999992603
"654","M2a","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M2a",-4285.155511,"p_M7_M8",0.985106028949521
"655","M7","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M7",-4285.170939,"LRT_M1a_M2a",0.00024200000007113
"656","M7","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M7",-4285.170939,"LRT_M7_M8",0.0300119999992603
"657","M7","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M7",-4285.170939,"p_M7_M8",0.985106028949521
"658","M8","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M8",-4285.155933,"LRT_M1a_M2a",0.00024200000007113
"659","M8","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M8",-4285.155933,"LRT_M7_M8",0.0300119999992603
"660","M8","rpoB",0.999879007320169,FALSE,FALSE,FALSE,"lnL_M8",-4285.155933,"p_M7_M8",0.985106028949521
"661","M0","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M0",-2742.478446,"LRT_M1a_M2a",6.55766800000038
"662","M0","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M0",-2742.478446,"LRT_M7_M8",6.56475000000046
"663","M0","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M0",-2742.478446,"p_M7_M8",0.0375389957367291
"664","M1a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M1a",-2742.040351,"LRT_M1a_M2a",6.55766800000038
"665","M1a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M1a",-2742.040351,"LRT_M7_M8",6.56475000000046
"666","M1a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M1a",-2742.040351,"p_M7_M8",0.0375389957367291
"667","M2a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M2a",-2738.761517,"LRT_M1a_M2a",6.55766800000038
"668","M2a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M2a",-2738.761517,"LRT_M7_M8",6.56475000000046
"669","M2a","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M2a",-2738.761517,"p_M7_M8",0.0375389957367291
"670","M7","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M7",-2742.043892,"LRT_M1a_M2a",6.55766800000038
"671","M7","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M7",-2742.043892,"LRT_M7_M8",6.56475000000046
"672","M7","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M7",-2742.043892,"p_M7_M8",0.0375389957367291
"673","M8","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M8",-2738.761517,"LRT_M1a_M2a",6.55766800000038
"674","M8","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M8",-2738.761517,"LRT_M7_M8",6.56475000000046
"675","M8","rpoC1",0.037672156943412,TRUE,TRUE,TRUE,"lnL_M8",-2738.761517,"p_M7_M8",0.0375389957367291
"676","M0","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M0",-5738.624217,"LRT_M1a_M2a",6.00000021222513e-06
"677","M0","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M0",-5738.624217,"LRT_M7_M8",-0.000351999999111285
"678","M0","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M0",-5738.624217,"p_M7_M8",1
"679","M1a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M1a",-5738.624221,"LRT_M1a_M2a",6.00000021222513e-06
"680","M1a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M1a",-5738.624221,"LRT_M7_M8",-0.000351999999111285
"681","M1a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M1a",-5738.624221,"p_M7_M8",1
"682","M2a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M2a",-5738.624218,"LRT_M1a_M2a",6.00000021222513e-06
"683","M2a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M2a",-5738.624218,"LRT_M7_M8",-0.000351999999111285
"684","M2a","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M2a",-5738.624218,"p_M7_M8",1
"685","M7","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M7",-5738.62499,"LRT_M1a_M2a",6.00000021222513e-06
"686","M7","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M7",-5738.62499,"LRT_M7_M8",-0.000351999999111285
"687","M7","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M7",-5738.62499,"p_M7_M8",1
"688","M8","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M8",-5738.625166,"LRT_M1a_M2a",6.00000021222513e-06
"689","M8","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M8",-5738.625166,"LRT_M7_M8",-0.000351999999111285
"690","M8","rpoC2",0.999997000004394,FALSE,FALSE,FALSE,"lnL_M8",-5738.625166,"p_M7_M8",1
"691","M0","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M0",-543.361906,"LRT_M1a_M2a",0.000156000000060885
"692","M0","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M0",-543.361906,"LRT_M7_M8",0.359005999999908
"693","M0","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M0",-543.361906,"p_M7_M8",0.835685443883104
"694","M1a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M1a",-543.361179,"LRT_M1a_M2a",0.000156000000060885
"695","M1a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M1a",-543.361179,"LRT_M7_M8",0.359005999999908
"696","M1a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M1a",-543.361179,"p_M7_M8",0.835685443883104
"697","M2a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M2a",-543.361101,"LRT_M1a_M2a",0.000156000000060885
"698","M2a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M2a",-543.361101,"LRT_M7_M8",0.359005999999908
"699","M2a","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M2a",-543.361101,"p_M7_M8",0.835685443883104
"700","M7","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M7",-543.541161,"LRT_M1a_M2a",0.000156000000060885
"701","M7","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M7",-543.541161,"LRT_M7_M8",0.359005999999908
"702","M7","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M7",-543.541161,"p_M7_M8",0.835685443883104
"703","M8","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M8",-543.361658,"LRT_M1a_M2a",0.000156000000060885
"704","M8","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M8",-543.361658,"LRT_M7_M8",0.359005999999908
"705","M8","rps11",0.99992200304189,FALSE,FALSE,FALSE,"lnL_M8",-543.361658,"p_M7_M8",0.835685443883104
"706","M0","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M0",-403.434553,"LRT_M1a_M2a",0.306316000000038
"707","M0","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M0",-403.434553,"LRT_M7_M8",0.306316000000038
"708","M0","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M0",-403.434553,"p_M7_M8",0.857994148025942
"709","M1a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M1a",-403.587711,"LRT_M1a_M2a",0.306316000000038
"710","M1a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M1a",-403.587711,"LRT_M7_M8",0.306316000000038
"711","M1a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M1a",-403.587711,"p_M7_M8",0.857994148025942
"712","M2a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M2a",-403.434553,"LRT_M1a_M2a",0.306316000000038
"713","M2a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M2a",-403.434553,"LRT_M7_M8",0.306316000000038
"714","M2a","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M2a",-403.434553,"p_M7_M8",0.857994148025942
"715","M7","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M7",-403.587711,"LRT_M1a_M2a",0.306316000000038
"716","M7","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M7",-403.587711,"LRT_M7_M8",0.306316000000038
"717","M7","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M7",-403.587711,"p_M7_M8",0.857994148025942
"718","M8","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M8",-403.434553,"LRT_M1a_M2a",0.306316000000038
"719","M8","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M8",-403.434553,"LRT_M7_M8",0.306316000000038
"720","M8","rps14",0.857994148025942,FALSE,FALSE,FALSE,"lnL_M8",-403.434553,"p_M7_M8",0.857994148025942
"721","M0","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M0",-343.534755,"LRT_M1a_M2a",4.79999999924985e-05
"722","M0","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M0",-343.534755,"LRT_M7_M8",-4.79999999924985e-05
"723","M0","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M0",-343.534755,"p_M7_M8",1
"724","M1a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M1a",-343.534542,"LRT_M1a_M2a",4.79999999924985e-05
"725","M1a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M1a",-343.534542,"LRT_M7_M8",-4.79999999924985e-05
"726","M1a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M1a",-343.534542,"p_M7_M8",1
"727","M2a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M2a",-343.534518,"LRT_M1a_M2a",4.79999999924985e-05
"728","M2a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M2a",-343.534518,"LRT_M7_M8",-4.79999999924985e-05
"729","M2a","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M2a",-343.534518,"p_M7_M8",1
"730","M7","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M7",-343.534516,"LRT_M1a_M2a",4.79999999924985e-05
"731","M7","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M7",-343.534516,"LRT_M7_M8",-4.79999999924985e-05
"732","M7","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M7",-343.534516,"p_M7_M8",1
"733","M8","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M8",-343.53454,"LRT_M1a_M2a",4.79999999924985e-05
"734","M8","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M8",-343.53454,"LRT_M7_M8",-4.79999999924985e-05
"735","M8","rps15",0.999976000288001,FALSE,FALSE,FALSE,"lnL_M8",-343.53454,"p_M7_M8",1
"736","M0","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M0",-370.26017,"LRT_M1a_M2a",3.99999998990097e-06
"737","M0","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M0",-370.26017,"LRT_M7_M8",-3.99999998990097e-06
"738","M0","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M0",-370.26017,"p_M7_M8",1
"739","M1a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M1a",-370.260172,"LRT_M1a_M2a",3.99999998990097e-06
"740","M1a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M1a",-370.260172,"LRT_M7_M8",-3.99999998990097e-06
"741","M1a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M1a",-370.260172,"p_M7_M8",1
"742","M2a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M2a",-370.26017,"LRT_M1a_M2a",3.99999998990097e-06
"743","M2a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M2a",-370.26017,"LRT_M7_M8",-3.99999998990097e-06
"744","M2a","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M2a",-370.26017,"p_M7_M8",1
"745","M7","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M7",-370.260546,"LRT_M1a_M2a",3.99999998990097e-06
"746","M7","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M7",-370.260546,"LRT_M7_M8",-3.99999998990097e-06
"747","M7","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M7",-370.260546,"p_M7_M8",1
"748","M8","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M8",-370.260548,"LRT_M1a_M2a",3.99999998990097e-06
"749","M8","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M8",-370.260548,"LRT_M7_M8",-3.99999998990097e-06
"750","M8","rps16",0.999998000002005,FALSE,FALSE,FALSE,"lnL_M8",-370.260548,"p_M7_M8",1
"751","M0","rps18",1,FALSE,FALSE,FALSE,"lnL_M0",-408.980037,"LRT_M1a_M2a",0
"752","M0","rps18",1,FALSE,FALSE,FALSE,"lnL_M0",-408.980037,"LRT_M7_M8",-1.99999999495049e-06
"753","M0","rps18",1,FALSE,FALSE,FALSE,"lnL_M0",-408.980037,"p_M7_M8",1
"754","M1a","rps18",1,FALSE,FALSE,FALSE,"lnL_M1a",-408.980037,"LRT_M1a_M2a",0
"755","M1a","rps18",1,FALSE,FALSE,FALSE,"lnL_M1a",-408.980037,"LRT_M7_M8",-1.99999999495049e-06
"756","M1a","rps18",1,FALSE,FALSE,FALSE,"lnL_M1a",-408.980037,"p_M7_M8",1
"757","M2a","rps18",1,FALSE,FALSE,FALSE,"lnL_M2a",-408.980037,"LRT_M1a_M2a",0
"758","M2a","rps18",1,FALSE,FALSE,FALSE,"lnL_M2a",-408.980037,"LRT_M7_M8",-1.99999999495049e-06
"759","M2a","rps18",1,FALSE,FALSE,FALSE,"lnL_M2a",-408.980037,"p_M7_M8",1
"760","M7","rps18",1,FALSE,FALSE,FALSE,"lnL_M7",-408.980097,"LRT_M1a_M2a",0
"761","M7","rps18",1,FALSE,FALSE,FALSE,"lnL_M7",-408.980097,"LRT_M7_M8",-1.99999999495049e-06
"762","M7","rps18",1,FALSE,FALSE,FALSE,"lnL_M7",-408.980097,"p_M7_M8",1
"763","M8","rps18",1,FALSE,FALSE,FALSE,"lnL_M8",-408.980098,"LRT_M1a_M2a",0
"764","M8","rps18",1,FALSE,FALSE,FALSE,"lnL_M8",-408.980098,"LRT_M7_M8",-1.99999999495049e-06
"765","M8","rps18",1,FALSE,FALSE,FALSE,"lnL_M8",-408.980098,"p_M7_M8",1
"766","M0","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M0",-359.393897,"LRT_M1a_M2a",0.528610000000072
"767","M0","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M0",-359.393897,"LRT_M7_M8",0.528606000000082
"768","M0","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M0",-359.393897,"p_M7_M8",0.76774087892404
"769","M1a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M1a",-359.658202,"LRT_M1a_M2a",0.528610000000072
"770","M1a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M1a",-359.658202,"LRT_M7_M8",0.528606000000082
"771","M1a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M1a",-359.658202,"p_M7_M8",0.76774087892404
"772","M2a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M2a",-359.393897,"LRT_M1a_M2a",0.528610000000072
"773","M2a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M2a",-359.393897,"LRT_M7_M8",0.528606000000082
"774","M2a","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M2a",-359.393897,"p_M7_M8",0.76774087892404
"775","M7","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M7",-359.6582,"LRT_M1a_M2a",0.528610000000072
"776","M7","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M7",-359.6582,"LRT_M7_M8",0.528606000000082
"777","M7","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M7",-359.6582,"p_M7_M8",0.76774087892404
"778","M8","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M8",-359.393897,"LRT_M1a_M2a",0.528610000000072
"779","M8","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M8",-359.393897,"LRT_M7_M8",0.528606000000082
"780","M8","rps19",0.767739343443821,FALSE,FALSE,FALSE,"lnL_M8",-359.393897,"p_M7_M8",0.76774087892404
"781","M0","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M0",-937.144588,"LRT_M1a_M2a",0.330764000000045
"782","M0","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M0",-937.144588,"LRT_M7_M8",0.508248000000094
"783","M0","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M0",-937.144588,"p_M7_M8",0.775595622226258
"784","M1a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M1a",-937.30997,"LRT_M1a_M2a",0.330764000000045
"785","M1a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M1a",-937.30997,"LRT_M7_M8",0.508248000000094
"786","M1a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M1a",-937.30997,"p_M7_M8",0.775595622226258
"787","M2a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M2a",-937.144588,"LRT_M1a_M2a",0.330764000000045
"788","M2a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M2a",-937.144588,"LRT_M7_M8",0.508248000000094
"789","M2a","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M2a",-937.144588,"p_M7_M8",0.775595622226258
"790","M7","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M7",-937.398712,"LRT_M1a_M2a",0.330764000000045
"791","M7","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M7",-937.398712,"LRT_M7_M8",0.508248000000094
"792","M7","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M7",-937.398712,"p_M7_M8",0.775595622226258
"793","M8","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M8",-937.144588,"LRT_M1a_M2a",0.330764000000045
"794","M8","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M8",-937.144588,"LRT_M7_M8",0.508248000000094
"795","M8","rps2",0.847569870549079,FALSE,FALSE,FALSE,"lnL_M8",-937.144588,"p_M7_M8",0.775595622226258
"796","M0","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M0",-857.172423,"LRT_M1a_M2a",1.99999999495049e-06
"797","M0","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M0",-857.172423,"LRT_M7_M8",-0.0104380000000219
"798","M0","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M0",-857.172423,"p_M7_M8",1
"799","M1a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M1a",-857.172424,"LRT_M1a_M2a",1.99999999495049e-06
"800","M1a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M1a",-857.172424,"LRT_M7_M8",-0.0104380000000219
"801","M1a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M1a",-857.172424,"p_M7_M8",1
"802","M2a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M2a",-857.172423,"LRT_M1a_M2a",1.99999999495049e-06
"803","M2a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M2a",-857.172423,"LRT_M7_M8",-0.0104380000000219
"804","M2a","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M2a",-857.172423,"p_M7_M8",1
"805","M7","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M7",-857.172454,"LRT_M1a_M2a",1.99999999495049e-06
"806","M7","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M7",-857.172454,"LRT_M7_M8",-0.0104380000000219
"807","M7","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M7",-857.172454,"p_M7_M8",1
"808","M8","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M8",-857.177673,"LRT_M1a_M2a",1.99999999495049e-06
"809","M8","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M8",-857.177673,"LRT_M7_M8",-0.0104380000000219
"810","M8","rps3",0.999999000000503,FALSE,FALSE,FALSE,"lnL_M8",-857.177673,"p_M7_M8",1
"811","M0","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M0",-808.522833,"LRT_M1a_M2a",0.190033999999969
"812","M0","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M0",-808.522833,"LRT_M7_M8",0.189857999999958
"813","M0","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M0",-808.522833,"p_M7_M8",0.909437502238726
"814","M1a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M1a",-808.520315,"LRT_M1a_M2a",0.190033999999969
"815","M1a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M1a",-808.520315,"LRT_M7_M8",0.189857999999958
"816","M1a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M1a",-808.520315,"p_M7_M8",0.909437502238726
"817","M2a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M2a",-808.425298,"LRT_M1a_M2a",0.190033999999969
"818","M2a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M2a",-808.425298,"LRT_M7_M8",0.189857999999958
"819","M2a","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M2a",-808.425298,"p_M7_M8",0.909437502238726
"820","M7","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M7",-808.520226,"LRT_M1a_M2a",0.190033999999969
"821","M7","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M7",-808.520226,"LRT_M7_M8",0.189857999999958
"822","M7","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M7",-808.520226,"p_M7_M8",0.909437502238726
"823","M8","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M8",-808.425297,"LRT_M1a_M2a",0.190033999999969
"824","M8","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M8",-808.425297,"LRT_M7_M8",0.189857999999958
"825","M8","rps4",0.909357475259763,FALSE,FALSE,FALSE,"lnL_M8",-808.425297,"p_M7_M8",0.909437502238726
"826","M0","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M0",-607.221002,"LRT_M1a_M2a",1.39999999646534e-05
"827","M0","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M0",-607.221002,"LRT_M7_M8",5.99999998485146e-06
"828","M0","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M0",-607.221002,"p_M7_M8",0.999997000004508
"829","M1a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M1a",-607.221002,"LRT_M1a_M2a",1.39999999646534e-05
"830","M1a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M1a",-607.221002,"LRT_M7_M8",5.99999998485146e-06
"831","M1a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M1a",-607.221002,"p_M7_M8",0.999997000004508
"832","M2a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M2a",-607.220995,"LRT_M1a_M2a",1.39999999646534e-05
"833","M2a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M2a",-607.220995,"LRT_M7_M8",5.99999998485146e-06
"834","M2a","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M2a",-607.220995,"p_M7_M8",0.999997000004508
"835","M7","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M7",-607.221002,"LRT_M1a_M2a",1.39999999646534e-05
"836","M7","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M7",-607.221002,"LRT_M7_M8",5.99999998485146e-06
"837","M7","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M7",-607.221002,"p_M7_M8",0.999997000004508
"838","M8","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M8",-607.220999,"LRT_M1a_M2a",1.39999999646534e-05
"839","M8","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M8",-607.220999,"LRT_M7_M8",5.99999998485146e-06
